ids,date,user,replyCount,retweetCount,likeCount,lang,text,country,sentiment
1512457111652950026,2022-04-08 15:47:30+00:00,FreedomHonor666,2,1,2,en,"💥⚡️ #Kramatorsk was attacked from the territory controlled by the Armed Forces of Ukraine. It's simple physics.

Tochka-U does not know how to fly in a circle, drop down targets and enter from behind. From where they launched, it flies in a straight line https://t.co/3EK4yIOPEr",Ukraine,1
1512457110608818176,2022-04-08 15:47:29+00:00,ysa73hk,0,0,1,en,Russian soldiers ‘discussed killing civilians’ in Ukraine in radio intercepts https://t.co/FLSDO17SNz,Ukraine,0
1512457110176604163,2022-04-08 15:47:29+00:00,SPACEMAN_6_,0,0,0,en,"@realDailyWire .

BS!!

Obama Was Excellent - He Hated Putin…
.

Then,
Putin Screwed Trump -

And Ukraine.

.",Ukraine,0
1512457107483865093,2022-04-08 15:47:29+00:00,markdsoff,0,0,0,en,@apmassaro3 You realize that total defeat isn't possible. They can expel Russian troops from the borders. They can't likely expel from Crimea. And then the Russian army can regroup. Ukraine isn't invading or even entering Russia.,Ukraine,0
1512457105122414598,2022-04-08 15:47:28+00:00,RaverOldskool,0,0,0,en,"@Vitt2TsNoC @DHotya How can you have a Ukrainian flag in your window while having 2 EU flags by your name? The EU is funding the Russian war in Ukraine. The EU has Ukraine blood on its hands.

How do you square that circle?",Ukraine,1
1512457104816328706,2022-04-08 15:47:28+00:00,KirstenFeldges,3,0,1,en,@sianne77662914 @Giorgio75964575 @MingalabaWar I don't understand why you talk about Italy now. What on earth has the political situation in Italy to do with Ukraine?,Ukraine,0
1512457102597533708,2022-04-08 15:47:28+00:00,ladydem1943,0,0,0,en,Pink Floyd reunite for Ukraine protest song - BBC News https://t.co/iyWW59fCFM via @YouTube,Ukraine,1
1512457101846659075,2022-04-08 15:47:27+00:00,MattersProtocol,0,0,0,en,#PinkFloyd sing for #Ukraine eith ukrainian singer: powerful music. https://t.co/sGOOJyIdI2,Ukraine,1
1512457101221707778,2022-04-08 15:47:27+00:00,Uliana_IN,0,0,0,en,@vonderleyen @JosepBorrellF Thank you for standing by Ukraine. Please help us support the survivors of the hateful violence that were subjected to. We need military support to prevent ongoing russian war crimes and crimes and humanity.,Ukraine,0
1512457100064079877,2022-04-08 15:47:27+00:00,Barbara2011a,0,0,0,en,Destroyed equipment of the Armed Forces of #Ukraine in the #Ugledar direction https://t.co/kN3UCan4Oc  #Donbass #USA,Ukraine,0
1512457099321651203,2022-04-08 15:47:27+00:00,AndyVermaut,2,0,0,en,"Andy Vermaut shares:China weighs in on root cause of Ukraine issue: Beijing has said that the primary reason for the conflict is the 'security imbalance? in Europe

China said on Thursday that the fault lines of European security have caused… https://t.co/oroDSFYaSK Thank you. https://t.co/DNjxHTfTwf",Ukraine,1
1512457096444452866,2022-04-08 15:47:26+00:00,SarahPilchick,0,0,4,en,"I have yet to work on a humanitarian response that does not involve my hair getting yanked by an adorable baby. 

Ukraine is no exception to this trend. https://t.co/P5Njq6nxBC",Ukraine,1
1512457095572070407,2022-04-08 15:47:26+00:00,Camisetaloca,0,0,0,en,"Check out Ukraine t-shirt, I stand with Ukraine, stop wars, Ucrania camiseta unisex, putin  https://t.co/KQBOvt2gOS a través de @eBay",Ukraine,1
1512457094477275147,2022-04-08 15:47:26+00:00,Demosthene37,0,0,0,fr,"@DalilDjidel @andreeblanche Les électeurs de MLP se moquent bien de Poutine et de l'Ukraine. La seule chose qui compte : la promesse du pouvoir d'achat. On leur a donné, maintenant ils se tournent vers celle qui promet de ne pas leur reprendre.",Ukraine,0
1512457092619292672,2022-04-08 15:47:25+00:00,NickNkvd,1,0,1,en,@Fekete2Andrew @thehill It is not a first time for Neo-nazi regime in Ukraine to commit this type of war crimes and blame Russia.,Ukraine,0
1512457091730059269,2022-04-08 15:47:25+00:00,nico_of_lions,0,0,0,en,"@Dienne_7 @cj4revolution @Gritty20202 Shelling armed separatists in Eastern Ukraine. Armed, supported and probably even led by Russia.

No country is going to be friendly to armed separatists.

Without Russia's support the problem would have been resolved years ago and far fewer people would have died.",Ukraine,1
1512457090014527491,2022-04-08 15:47:25+00:00,Grozarom,2,0,0,de,"@BrienneduLac @hoerzuer @NancyFaeser Kriegsverbrechen gegen Zivilisten in Ukraine? 🤔
Ukrainische Soldaten töten ihre zivile Bürger, um was zu erreichen? Russland zu diskreditieren, obwohl Russland sich schon diskreditiert hat, als es diesen abscheulichen Krieg angefangen hat? 🤔 Ne, ist klar.",Ukraine,1
1512457088986980354,2022-04-08 15:47:24+00:00,AkiroSchiwa,0,0,0,de,Tragödie in der Ukraine wäre leicht vermeidbar gewesen | Von Rainer Rupp – https://t.co/JBYySptBQf https://t.co/7n60Nty2i3,Ukraine,1
1512457088580009984,2022-04-08 15:47:24+00:00,hawkfreq9676,0,0,0,und,#UKRAINE #WALTERREPORT https://t.co/Y3nD6UJRM3,Ukraine,0
1512457088148164608,2022-04-08 15:47:24+00:00,Vic98290427,0,0,0,en,"Open Source Intelligence ""Numbers"" on Russia-Ukraine Not Adding Up https://t.co/U4Xt3JHxFY via @YouTube",Ukraine,1
1512457086491414532,2022-04-08 15:47:24+00:00,BuratBatuhan,1,1,2,en,"#Putin is a coward who attacks innocent women and children at the train station.  Has anyone seen this coward attack any American?  You are a freak without dignity, honor and humanity, putin #Kramatorsk #StopPutinNOW #WarCrimes #PutinWarCrimes #SlavaUkraini #Ukraine #PutinHitler https://t.co/P1xsKBjTZX",Ukraine,0
1512457085748981762,2022-04-08 15:47:23+00:00,rheytah,0,0,0,en,"The Ukraine war led to a giant leap in food prices to a record high.
The war has cut off supplies fm the world's biggest exporter of sunflower oil; costs of alternatives also climbed.
War in the Black Sea region spread shocks through markets for staple grains &amp;vegetable oils. https://t.co/riTGOzPKOb",Ukraine,0
1512457082456391691,2022-04-08 15:47:23+00:00,RosemarieVerbr1,0,0,0,en,"@SonjaEnde @CovertActionMag Human rights organisations reported on the Human Rights violations. Seperatists did twice as much as Ukranians. This doesn not justify what Ukraine did, but it is a lie that these things are not investigated. Perhaps the Russian butchers forgot to tell her https://t.co/Q8WymD88Oq",Ukraine,0
1512457079805644802,2022-04-08 15:47:22+00:00,Tile03277565,0,0,0,de,@NancyFaeser @FUNKEMEDIEN Ach? Und das hilft der Ukraine?,Ukraine,1
1512457078874464264,2022-04-08 15:47:22+00:00,EgyptNasser1973,0,0,0,en,"Local #Ukrainians Greet &amp; Welcome The #Russian Liberation Forces In The Liberated Areas During Operation DeNazify Ukraine.
#Ukraine #Mariupol #UkraineRussiaWar #UkraineRussianWar 
#RussianSoldiers https://t.co/TNcBn0Pbek",Ukraine,1
1512457076039196675,2022-04-08 15:47:21+00:00,CalebMiles20,1,0,0,en,"@olliecarroll The conventional narrative would have us believe that Ukraine is an Eastern European version of Denmark.
The promoters of that narrative contend that this war isn't just a quarrel between Russia &amp; Ukraine over Ukraine joining NATO &amp; Moscow’s territorial claims in Crimea &amp; Donbas.",Ukraine,0
1512457075774959624,2022-04-08 15:47:21+00:00,waltergianno,0,0,0,it,"🔵 #Fedez dona un furgone alla #crocerossaitaliana per il trasporto di #farmaci in #Ucraina 🇺🇦. 

I dettagli 👉 https://t.co/aLLnb6A80B

#UkraineRussiaWar #UkraineWar #UkraineRussianWar #Ukraine #UkraineUnderAttaсk #Ukrainian #UkraineRussia #Zelensky #UkraineRussiaConflict https://t.co/InoDGvOXJ5",Ukraine,1
1512457075347136514,2022-04-08 15:47:21+00:00,Halyna8888,0,0,0,en,"Mariupol, Ukraine - proof of Russians war crimes

#UkraineRussiaWar #PutinWarCriminal https://t.co/ljHAF027bg",Ukraine,1
1512457075007311875,2022-04-08 15:47:21+00:00,DMc_Liffe,0,0,0,en,@stclairashley Can you do something about the Ukraine investigation of Hunter? https://t.co/T0sWHEupBS,Ukraine,1
1512457074294374403,2022-04-08 15:47:21+00:00,MimiTexasAngel,0,1,0,en,"Did you know ""Atlantic"" is part of @NATO?
Did you know that Ukraine planning began 2004?
Did you know America First, Jim Crow #Fascism is still in Rule of Law? 
Did you know #Cannabis has 550 nutrients and it is Christian Religion's Tree of Life it is written Revelation 22:2? https://t.co/IqBNIec51b https://t.co/ljVX6kCwxl",Ukraine,1
1512457072805298177,2022-04-08 15:47:20+00:00,FGrapelli,1,0,0,de,"@gerry6868 Eine vorläufige Analyse der Flugbahn von Tochka-U durch russische Experten ergab, dass die Rakete aus dem Südwesten eingetroffen war, einem Gebiet unter der Kontrolle der Streitkräfte der Ukraine.
Die maximale Flugreichweite der Tochka-U-Rakete beträgt 120 km 01 https://t.co/Yf2J0AVtq7",Ukraine,1
1512457071177916421,2022-04-08 15:47:20+00:00,PolskiHipis,0,0,0,en,By refusing to involve itself militarily on behalf of Ukraine @NATO and the West are condoning Russian slaughter of civilians. Enough is enough. It’s about time Russia felt the full force of the West’s military might. https://t.co/kqfnORVs7V,Ukraine,0
1512457071068860417,2022-04-08 15:47:20+00:00,NickNkvd,0,0,0,en,@UkraineHellfire @thehill It is not a first time for Neo-nazi regime in Ukraine to commit this type of war crimes and blame Russia.,Ukraine,0
1512457069189808136,2022-04-08 15:47:20+00:00,crutchfoot,0,0,0,en,'Bodies everywhere': Rockets strike Ukraine evacuation hub https://t.co/eaHRiHN2Dy,Ukraine,1
1512457068329922562,2022-04-08 15:47:19+00:00,Rssiaowngermany,0,0,0,en,"@HellixBastard @shelvedrabbits Oh my god, your history do Ukraine started this year didnt it? 

Yeh gtfo. Thousands of civilians and 200 kids have been killed by Ukraine.",Ukraine,0
1512457067507986435,2022-04-08 15:47:19+00:00,DenysChernyak,0,0,0,en,"I'm fine with Germany and France giving money to Russia as long as they give Ukraine a lot of heavy weapons. 
Planes, Artillery, Tanks, UAVs, Missile defense systems, Anti-ship, and Anti-tank missiles.

This is needed because Russia's military will outlast Ukraine. Send weapons!",Ukraine,1
1512457066560040963,2022-04-08 15:47:19+00:00,L_C_I_D,0,0,0,de,"#Ukraine
Russische Kriegstrophäen. https://t.co/Fn2d6Qhkgi",Ukraine,0
1512457065935081478,2022-04-08 15:47:19+00:00,JLPhpp,0,0,1,en,"2. Tochka missiles have been used.
Either it's a Russian false flag (🇺🇦uses Tochka missiles).
Either it's the Ukrainians.
Cui Bono?🤔
Ukrainians control the PR (Russia slaughtering civilians), the West supports it. More dead: more support for #Ukraine, more sanctions fro #Russia.",Ukraine,0
1512457064609726466,2022-04-08 15:47:18+00:00,sianne77662914,2,0,0,en,"@KirstenFeldges @Giorgio75964575 @MingalabaWar It is DIFFICULT situation for ITALY as majority people in here are Socialist Communist (from Leninist to Stalinist). They are divided now in Ukraine case. If Ukraine didn't wanted to stop the war, soon or later there is war also in here.",Ukraine,0
1512457064089534470,2022-04-08 15:47:18+00:00,Rant_and_raver,0,0,0,en,Deliberate missile attack on evacuees at railway station with scores of children among the dead. Russia says it never happened!! Ukraine should attack inside Russia - then let’s see what they say! Barbarians https://t.co/1MMtrc41V8,Ukraine,0
1512457063519199241,2022-04-08 15:47:18+00:00,WallaceR83,0,0,0,en,@stavridisj Looking for someone with experience and knowledge to give a prediction or an idea of how Russia and Ukraine will deal with being neighbors when and if the war ends. Is everyone going to shake hands and forget? Will the border be mined? Will Ukraine allow Russians in? Your take?,Ukraine,1
1512457063519166467,2022-04-08 15:47:18+00:00,MSoltysiuk,0,0,0,en,@FranceskiBarnes I think we shouldn't add videos in twitter because Russian propaganda create new videos and Russian dont care about who was killed in Ukraine and how and we cannot change this. Only time can can show the truth.,Ukraine,1
1512457062139277313,2022-04-08 15:47:18+00:00,LumeTeresa,0,0,0,en,Ukraine War: 84-year-old woman tells Sky News 'I just want to die in peace' https://t.co/avK97jWPvW via @YouTube,Ukraine,0
1512457060201361409,2022-04-08 15:47:17+00:00,yupu10084747,0,0,0,ja,"墙外与战争救援有关的新闻

烏克蘭🇺🇦
#Ukraine #Украйна  #Ukraina #乌克兰 #RussiaUkraine #UkraineRussiaWar
#NFSCRescue #ROLFRescue
#StandWithUkraine️ https://t.co/qq7pMfJObG",Ukraine,0
1512457060146978819,2022-04-08 15:47:17+00:00,FrankieWayman,0,0,0,en,@Libertad_Tejas That’s what I’d like to do. Basically we have 1 month. Then title 42 if done away with will put the US under. Very few politicians are worried about this. More worried about money to Ukraine. Just wish something would wake up 25% of the people and stand up tall. 1 or 2 won’t work,Ukraine,0
1512457060096561152,2022-04-08 15:47:17+00:00,JolinaVries,0,0,0,de,"Auch ich hab schon festgestellt, dass Öl und Mehl aus der Ukraine geliefert wird.",Ukraine,1
1512457059857580034,2022-04-08 15:47:17+00:00,naveenphys,0,0,3,en,"@georgegalloway Look at how the leaders from the western are licking the feet of the oil-rich nations! At the same time, they dare to give the loudest lectures on humanity in the UN councils. UN, a vassal of the western world, is complicit in these crimes while shedding tears over Ukraine!!!",Ukraine,0
1512457059786235908,2022-04-08 15:47:17+00:00,grantshapps,3,5,29,en,"This afternoon I contacted my #Ukrainian opposite number, Transport &amp; Infrastructure Minister Oleksandr Kubrakov, to express our utter disgust at the war crime which saw a railway station of people fleeing  conflict targeted by Putin's rockets. Thoughts &amp; support with #Ukraine 🇺🇦",Ukraine,0
1512457059400253443,2022-04-08 15:47:17+00:00,chemTrailActivi,1,0,0,en,"Missile that hit #Kramatorsk was launched from Ukraine-controlled #Dobropolye
A missile hit the Kramatorsk railway station on Friday morning when evacuation of #civilians was underway
The DPR Territorial Defence HQ identified the missile as a Tochka-U type
https://t.co/ajlubVc4tm",Ukraine,0
1512457058548948995,2022-04-08 15:47:17+00:00,MagMaslowska,0,0,0,en,"@YMarchinsky @KyivIndependent hope, Ukraine receive all them quickly",Ukraine,0
1512457057869438980,2022-04-08 15:47:17+00:00,grandmaster_pip,0,0,1,en,"@disclosetv It is a disgrace that the woman was not legally prosecuted after her ""scandal"" in Germany, but was able to escape to the EU. If her actions had been properly investigated, she might not have been able to go to Ukraine, because she would have been in prison for a long time.",Ukraine,0
1512457057328414723,2022-04-08 15:47:17+00:00,ilkanyamamume1,0,0,0,fr,Guerre en Ukraine: La Russie expulse 45 diplomates polonais pour répondre à une mesure équivalente décidée par Varsovie,Ukraine,0
1512457057177419784,2022-04-08 15:47:17+00:00,Imranhoseinback,0,0,0,fr,"@al_bonnel Vous connaissez très bien la vérité de qui fait le mal sur place et qui est la pour le bien entre l'Ukraine et la Russie, mais vous osé pas le dire clairement vos pensée en france par peur qu'on vous attaque.Vous avez juste as dire clairement ce que vous avez vue, n'ayez pas peur",Ukraine,1
1512457054371422208,2022-04-08 15:47:16+00:00,IwonaGoraj,0,0,0,pl,"🤨🤔 Ale jak PMM znieważył fancuskiego prezydenta i dodatkowo wsparł kampanie kontrkandydatki, proputinowskiej Le Pen, to już w @tvp_info, pominęli. Propagandy i manipulacji cd.
PS. Le Pen to ta, która ma zakaz wjazdu na Ukrainę, poparła aneksję Krymu. @MorawieckiM hipokrytą! https://t.co/HXkvDYktKH",Ukraine,1
1512457053389926404,2022-04-08 15:47:16+00:00,ReimannMusik,0,0,0,en,"Every Saturday at 8:00 p.m.!
bells for peace
In Ukraine and in the world.
Join us !
peace demo !
A peace action by
Reimann Music
Kind regards from Berlin
A.Reimann
Link zum Video:
https://t.co/XxJsaoyQr6",Ukraine,1
1512457052114890752,2022-04-08 15:47:15+00:00,Fischer69053465,1,0,0,de,"@AuswaertigesAmt @ABaerbock @DominiqueHasler @ignaziocassis @a_schallenberg Auch die Ukraine zeigt ""Unmenschlichkeit"".
Hier eine Finne, der über Hinrichtungen russischer Soldaten spricht...

https://t.co/ZQ0wgJIE5k",Ukraine,0
1512457051082944515,2022-04-08 15:47:15+00:00,1000NewColors,0,0,0,en,"@strategywoman Yaroslava, the incredible outrage &amp; sadness and the utter helplessness I feel as I read the reports of the suffering &amp; carnage.. I cannot believe that @NATO will not Stop Funding these atrocities..I hold your &amp; Ukraine's heart in mine 💔💔💔💔💔💔💔 Please Stay Safe xo",Ukraine,0
1512457050873339909,2022-04-08 15:47:15+00:00,Must36190413,0,0,0,en,@TheBardOfAnlaby @Retro_Sicotte @BBCWorld Yeah but the Ukraine is doing all the hard work with the weapons. Offering up a tiny fraction of the UK’s defence budget to Ukraine for them to fight a common enemy is a tiny price to be paid by the UK.,Ukraine,0
1512457049354997761,2022-04-08 15:47:15+00:00,PoisonousPlum,0,0,0,en,@vonderleyen @JosepBorrellF Send the #Ukraine offensive weapons if they hit Russian ballistic missile emplacements in Russia so be it  Tell Germany we are not willing to wait #BanRussianOil and #BanRussianGas,Ukraine,0
1512457048864215051,2022-04-08 15:47:15+00:00,ale_heinemann,0,0,1,en,"Licence to Loot

#Ukraine https://t.co/O2RaGLRwkQ",Ukraine,1
1512457044686610432,2022-04-08 15:47:14+00:00,CreativeCivil,0,1,0,en,Psychopaths using crocodile tears for their https://t.co/LOLHYvPx6Q  #invasion #AlienInvasion #PutinWarCriminal #putinhitler #putin #butchers #horrormovies #horror #slashers #murder #predator #aliens #monsters  #ukraine #MARIUOPOL #movies #ahs #vlad #vampire #film https://t.co/0iXzvrJxqL,Ukraine,1
1512457043940098057,2022-04-08 15:47:14+00:00,nyckatyc,0,0,0,en,"Yet ⁦@TuckerCarlson⁩ ⁦@rupertmurdoch⁩ continue to unconditionally support Putin #PutinWarCrimes. 
Fox News reporter Benjamin Hall reveals injuries suffered in Ukraine https://t.co/G5klKwFryk",Ukraine,0
